Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-04-11,3.198060989379883,3.3034820556640625,3.180367946624756,3.1803689002990723,3.1803689002990723,1055095
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-04-12,3.1803689002990723,3.472676038742065,3.1415131092071533,3.472676038742065,3.472676038742065,1773091
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-04-13,3.472606897354126,3.499842882156372,3.429928064346313,3.452049970626831,3.452049970626831,641093
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-04-14,3.4520208835601807,3.4703760147094727,3.2962100505828857,3.439934015274048,3.439934015274048,1466094
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-04-15,3.439917087554932,3.529514074325561,3.426529884338379,3.528143882751465,3.528143882751465,727869
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-04-16,3.5281100273132324,3.535645008087158,3.520500898361206,3.535137891769409,3.535137891769409,252429
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-04-17,3.5350940227508545,3.535506010055542,3.5244569778442383,3.526732921600342,3.526732921600342,253416
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-04-18,3.526763916015625,3.5518240928649902,3.511284112930298,3.534562110900879,3.534562110900879,252757
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-04-19,3.534544944763184,3.5499210357666016,3.504183053970337,3.531881093978882,3.531881093978882,261048
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-04-20,3.5319080352783203,3.547434091567993,3.4934520721435547,3.497217893600464,3.497217893600464,262558
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-04-21,3.497220039367676,3.538774013519287,3.401824951171875,3.4211559295654297,3.4211559295654297,265945
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-04-22,3.421106100082397,3.438568115234375,3.370487928390503,3.4338738918304443,3.4338738918304443,251124
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-04-23,3.4338300228118896,3.442415952682495,3.4204890727996826,3.435792922973633,3.435792922973633,231464
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-04-24,3.435758113861084,3.4399030208587646,3.420664072036743,3.4348011016845703,3.4348011016845703,238726
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-04-25,3.4348089694976807,3.447062969207764,3.298082113265991,3.367358922958374,3.367358922958374,263864
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-04-26,3.367310047149658,3.372654914855957,3.294480085372925,3.3001599311828613,3.3001599311828613,261324
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-04-27,3.3001151084899902,3.312067031860352,3.236335039138794,3.254677057266236,3.254677057266236,218991
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-04-28,3.2546839714050293,3.265743970870972,3.1357240676879883,3.2512810230255127,3.2512810230255127,240456
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-04-29,3.251310110092163,3.283133029937744,3.111021041870117,3.132922887802124,3.132922887802124,257698
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-04-30,3.132862091064453,3.1423609256744385,2.8937880992889404,2.9190120697021484,2.9190120697021484,226590
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-01,2.919003963470459,2.9489409923553467,2.890700101852417,2.914238929748535,2.914238929748535,218529
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-02,2.9142019748687744,2.98138689994812,2.90221905708313,2.98138689994812,2.98138689994812,226777
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-03,2.981374979019165,3.0160748958587646,2.933311939239502,3.0118770599365234,3.0118770599365234,220224
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-04,3.0118041038513184,3.068150043487549,2.985898971557617,3.0503358840942383,3.0503358840942383,202273
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-05,3.05033802986145,3.072396993637085,2.963737964630127,2.980225086212158,2.980225086212158,224408
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-06,2.980231046676636,2.995712995529175,2.945236921310425,2.9553771018981934,2.9553771018981934,216313
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-07,2.955344915390014,2.9830360412597656,2.9409101009368896,2.961426019668579,2.961426019668579,209247
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-08,2.9614200592041016,2.966815948486328,2.9001119136810303,2.918653964996338,2.918653964996338,223941
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-09,2.918700933456421,2.936084985733032,2.854954957962036,2.87280797958374,2.87280797958374,218613
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-10,2.8729119300842285,2.8729119300842285,2.781187057495117,2.7914469242095947,2.7914469242095947,210976
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-11,2.791445016860962,2.7958810329437256,2.677675008773804,2.679503917694092,2.679503917694092,188504
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-12,2.67952299118042,2.692533016204834,2.4624218940734863,2.544152975082397,2.544152975082397,184265
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-13,2.5439419746398926,2.62608289718628,2.5231289863586426,2.588073968887329,2.588073968887329,184671
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-14,2.588083028793335,2.5926549434661865,2.547632932662964,2.548746109008789,2.548746109008789,197490
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-15,2.548747062683105,2.5884931087493896,2.5255649089813232,2.5690550804138184,2.5690550804138184,206251
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-16,2.5690948963165283,2.668507099151612,2.5575759410858154,2.6307930946350098,2.6307930946350098,216387
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-17,2.6307759284973145,2.6754820346832275,2.6187570095062256,2.6239140033721924,2.6239140033721924,204477
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-18,2.6238958835601807,2.667304039001465,2.616239070892334,2.619468927383423,2.619468927383423,208787
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-19,2.619426965713501,2.6617679595947266,2.5872490406036377,2.590282917022705,2.590282917022705,165950
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-20,2.5902419090271,2.6311309337615967,2.515286922454834,2.5326530933380127,2.5326530933380127,179667
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-21,2.532845020294189,2.567445039749145,2.480110883712769,2.492419004440308,2.492419004440308,172291
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-22,2.492403984069824,2.5295701026916504,2.480031013488769,2.527437925338745,2.527437925338745,182125
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-23,2.5274341106414795,2.537060022354126,2.4808390140533447,2.497790098190308,2.497790098190308,162247
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-24,2.497689962387085,2.536547899246216,2.4898409843444824,2.494101047515869,2.494101047515869,170911
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-25,2.494065999984741,2.5080010890960693,2.136873960494995,2.167876958847046,2.167876958847046,141994
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-26,2.1678590774536133,2.1826860904693604,2.1378300189971924,2.1529440879821777,2.1529440879821777,145606
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-27,2.15293288230896,2.188642978668213,2.119505882263184,2.130665063858032,2.130665063858032,151859
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-28,2.14905309677124,2.170743942260742,2.119231939315796,2.1469459533691406,2.1469459533691406,159655
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-29,2.146958112716675,2.171600103378296,2.12030291557312,2.16109299659729,2.16109299659729,154278
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-30,2.161112070083618,2.1615219116210938,2.113616943359375,2.1445109844207764,2.1445109844207764,149520
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-05-31,2.144515037536621,2.158987045288086,2.10801100730896,2.1185219287872314,2.1185219287872314,142830
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-01,2.118508100509644,2.146267890930176,2.1033430099487305,2.1109960079193115,2.1109960079193115,151086
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-02,2.110937118530273,2.1383988857269287,2.06011700630188,2.0984249114990234,2.0984249114990234,139843
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-03,2.098378896713257,2.098378896713257,2.042119026184082,2.052004098892212,2.052004098892212,133153
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-04,2.052014112472534,2.0739660263061523,2.029040098190308,2.031203031539917,2.031203031539917,141162
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-05,2.031196117401123,2.070688009262085,2.0267579555511475,2.0367660522460938,2.0367660522460938,138236
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-06,2.0367441177368164,2.0508580207824707,2.0269949436187744,2.0340380668640137,2.0340380668640137,120990
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-07,2.034010887145996,2.051124095916748,2.0277199745178223,2.035546064376831,2.035546064376831,149275
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-08,2.0355489253997803,2.051075935363769,2.027896881103516,2.0370359420776367,2.0370359420776367,145691
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-09,2.0370590686798096,2.165663957595825,2.0354208946228027,2.1320559978485107,2.1320559978485107,140321
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-10,2.1321370601654053,2.281491994857788,2.1084330081939697,2.259005069732666,2.259005069732666,158806
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-11,2.259011030197144,2.278172016143799,2.139666080474853,2.151170015335083,2.151170015335083,134031
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-12,2.1511480808258057,2.2020609378814697,2.1278090476989746,2.1499691009521484,2.1499691009521484,145001
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-13,2.149945974349976,2.180253028869629,2.04795789718628,2.061824083328247,2.061824083328247,187526
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-14,2.061840057373047,2.106518030166626,2.0244290828704834,2.047203063964844,2.047203063964844,143540
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-15,2.047161102294922,2.0609660148620605,2.006685972213745,2.03737211227417,2.03737211227417,130055
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-16,2.037329912185669,2.0501859188079834,2.007031917572021,2.011056900024414,2.011056900024414,136964
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-17,2.011096954345703,2.0505969524383545,1.9992719888687127,2.010641098022461,2.010641098022461,127350
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-18,2.0106050968170166,2.0425710678100586,1.986845016479492,2.011044979095459,2.011044979095459,127927
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-19,2.011023998260498,2.024066925048828,1.9797430038452148,1.990386962890625,1.990386962890625,130822
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-20,1.9903429746627808,2.0190539360046387,1.9785419702529907,2.010921001434326,2.010921001434326,140853
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-21,2.0109479427337646,2.027338981628418,1.97992205619812,1.9969090223312376,1.9969090223312376,139985
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-22,1.996907949447632,2.0157859325408936,1.9775389432907104,1.9822750091552728,1.9822750091552728,142798
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-23,1.982277035713196,2.0197460651397705,1.975852012634277,2.0132789611816406,2.0132789611816406,127720
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-24,2.0132360458374023,2.030072927474976,1.9841190576553345,1.991004943847656,1.991004943847656,144352
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-25,1.99102795124054,2.025810956954956,1.9803789854049685,1.9928699731826784,1.9928699731826784,141330
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-26,1.99287497997284,2.0125699043273926,1.986683964729309,2.005181074142456,2.005181074142456,142879
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-27,2.005302906036377,2.01355504989624,1.9960880279541016,2.0111329555511475,2.0111329555511475,128541
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-28,2.0111560821533203,2.0218350887298584,1.9955509901046755,2.011507034301758,2.011507034301758,132307
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-29,2.0115320682525635,2.013103008270264,1.9700160026550293,1.9719879627227783,1.9719879627227783,133612
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-06-30,1.9719940423965447,1.995195984840393,1.9620909690856927,1.9685230255126955,1.9685230255126955,129161
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-01,1.9686039686203003,1.9872080087661743,1.9587609767913816,1.958778977394104,1.958778977394104,134692
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-02,1.9587539434432983,1.975080966949463,1.916193962097168,1.919631004333496,1.919631004333496,132403
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-03,1.9196170568466189,1.9295949935913088,1.8992940187454224,1.902114987373352,1.902114987373352,144718
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-04,1.9021010398864744,1.9234869480133057,1.8682459592819207,1.922294974327088,1.922294974327088,7163107
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-05,1.9223129749298096,1.9432120323181152,1.9049409627914429,1.9222220182418823,1.9222220182418823,11535456
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-06,1.9222290515899656,1.9324699640274048,1.915856957435608,1.9204360246658323,1.9204360246658323,3377426
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-07,1.9204189777374268,1.9331040382385247,1.915927052497864,1.9217449426651,1.9217449426651,32499
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-08,1.921676993370056,1.9331779479980469,1.9164129495620728,1.9274280071258545,1.9274280071258545,34212
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-09,1.9274359941482544,1.933171033859253,1.9165010452270508,1.9305789470672607,1.9305789470672607,34524
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-10,1.9305789470672607,1.933297038078308,1.9167180061340328,1.916753053665161,1.916753053665161,34209
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-11,1.9167380332946773,1.9331510066986084,1.9161959886550903,1.927075982093811,1.927075982093811,33914
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-12,1.927075982093811,2.0007200241088867,1.868404984474182,1.935317039489746,1.935317039489746,32493
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-13,1.93531596660614,1.967957019805908,1.8897589445114136,1.9358570575714111,1.9358570575714111,35430
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-14,1.9358760118484497,1.9618979692459104,1.8818140029907229,1.921890020370484,1.921890020370484,34823
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-15,1.921846985816956,1.9497380256652832,1.8676819801330569,1.880066990852356,1.880066990852356,33748
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-16,1.88005805015564,1.936516046524048,1.862334966659546,1.885193943977356,1.885193943977356,34176
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-17,1.8852030038833616,1.9275070428848269,1.86204195022583,1.9104410409927368,1.9104410409927368,33472
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-18,1.9104269742965696,1.9236160516738887,1.8576760292053225,1.868124008178711,1.868124008178711,32148
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-19,1.8681379556655884,1.9241750240325928,1.830860018730164,1.8810830116271973,1.8810830116271973,35078
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-20,1.8810900449752808,1.9224250316619875,1.7754050493240356,1.7826310396194458,1.7826310396194458,33979
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-21,1.7826050519943235,1.8001879453659058,1.7574809789657593,1.7973040342330933,1.7973040342330933,259945
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-22,1.7973079681396484,1.889633059501648,1.7698689699172974,1.834686040878296,1.834686040878296,241313
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-23,1.834686040878296,1.909417986869812,1.8197259902954104,1.874606966972351,1.874606966972351,253246
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-24,1.874603033065796,1.9372849464416504,1.8603010177612305,1.912037014961243,1.912037014961243,274645
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-25,1.912042021751404,1.9523080587387085,1.858930945396424,1.9150090217590328,1.9150090217590328,271008
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-26,1.9150179624557493,1.965878963470459,1.8873480558395384,1.9493019580841064,1.9493019580841064,279555
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-27,1.9493039846420288,1.9794520139694207,1.9009820222854608,1.9555649757385247,1.9555649757385247,277827
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-28,1.9555929899215696,2.0136139392852783,1.9425530433654783,2.010211944580078,2.010211944580078,252553
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-29,2.010222911834717,2.0104188919067383,1.9684690237045288,1.9849070310592647,1.9849070310592647,265100
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-30,1.9849040508270264,1.995638012886048,1.9533610343933103,1.987104058265686,1.987104058265686,266557
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-07-31,1.987086057662964,1.9956640005111688,1.9540330171585083,1.9709559679031368,1.9709559679031368,262634
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-01,1.9709450006484983,2.039038896560669,1.9568860530853271,1.9902549982070925,1.9902549982070925,264883
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-02,1.990267038345337,2.0714480876922607,1.9827549457550049,2.0454258918762207,2.0454258918762207,268968
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-03,2.045403003692627,2.095360040664673,2.011035919189453,2.082844018936157,2.082844018936157,298641
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-04,2.0828499794006348,2.111911058425904,2.0068979263305664,2.02820897102356,2.02820897102356,285590
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-05,2.028167963027954,2.057744026184082,1.9710919857025144,2.013443946838379,2.013443946838379,280952
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-06,2.013437032699585,2.03879189491272,1.951030969619751,2.000840902328491,2.000840902328491,295079
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-07,2.000847101211548,2.0277299880981445,1.9492299556732176,1.981335997581482,1.981335997581482,283160
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-08,1.9813649654388428,2.053332090377808,1.9445209503173828,1.98504102230072,1.98504102230072,303348
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-09,1.9850250482559204,2.0113179683685303,1.937912940979004,1.9669510126113887,1.9669510126113887,275472
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-10,1.9669430255889893,2.010010004043579,1.947082042694092,1.99249804019928,1.99249804019928,244849
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-11,1.9924880266189573,2.039035081863404,1.9642750024795528,2.012842893600464,2.012842893600464,271932
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-12,2.0128049850463867,2.019428968429565,1.9579780101776123,1.9933459758758545,1.9933459758758545,262987
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-13,1.9933539628982544,2.0211219787597656,1.949296951293945,1.973039984703064,1.973039984703064,294531
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-14,1.9729909896850584,1.9974230527877808,1.9079359769821167,1.9174699783325195,1.9174699783325195,263190
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-15,1.91747796535492,1.935505986213684,1.8842240571975708,1.9004390239715576,1.9004390239715576,248239
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-16,1.9004240036010744,1.934209942817688,1.882740020751953,1.9172439575195312,1.9172439575195312,276323
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-17,1.917261004447937,1.9703229665756223,1.8764139413833616,1.905864953994751,1.905864953994751,262225
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-18,1.9058640003204343,1.9743449687957764,1.877769947052002,1.9000359773635864,1.9000359773635864,284647
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-19,1.900022029876709,1.967900037765503,1.8706729412078853,1.9147720336914065,1.9147720336914065,263480
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-20,1.914736032485962,1.9529730081558228,1.866098046302796,1.8940739631652832,1.8940739631652832,259305
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-21,1.8940739631652832,1.9338250160217283,1.8560620546340945,1.8618630170822144,1.8618630170822144,251084
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-22,1.861868023872376,1.917616963386536,1.8488709926605225,1.8755099773406985,1.8755099773406985,257697
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-23,1.875501036643982,1.916864991188049,1.5764460563659668,1.590114951133728,1.590114951133728,238208
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-24,1.5901299715042114,1.5951019525527954,1.5569050312042236,1.568884015083313,1.568884015083313,210348
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-25,1.5689120292663574,1.5883090496063232,1.5407259464263916,1.5641640424728394,1.5641640424728394,189127
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-26,1.5641720294952393,1.5921549797058103,1.5220849514007568,1.5597840547561646,1.5597840547561646,213555
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-27,1.5598020553588867,1.6152559518814087,1.5367480516433716,1.5680170059204102,1.5680170059204102,199682
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-28,1.567965030670166,1.6057690382003784,1.5332410335540771,1.571269989013672,1.571269989013672,211772
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-29,1.5712929964065552,1.6088440418243408,1.5298089981079102,1.5535609722137451,1.5535609722137451,240907
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-30,1.5535720586776731,1.6035809516906738,1.5249979496002195,1.5586689710617063,1.5586689710617063,205767
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-08-31,1.5586650371551514,1.667605996131897,1.5272140502929688,1.6563620567321775,1.6563620567321775,230717
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-01,1.6563940048217771,1.7051810026168823,1.639045000076294,1.665220022201538,1.665220022201538,220284
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-02,1.6651970148086548,1.722748041152954,1.6398409605026243,1.6624640226364136,1.6624640226364136,229889
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-03,1.6625109910964966,1.679537057876587,1.6317659616470337,1.648524045944214,1.648524045944214,218860
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-04,1.6485179662704468,1.6993839740753174,1.6270170211791992,1.65516996383667,1.65516996383667,241257
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-05,1.6551719903945925,1.7041510343551636,1.6261190176010132,1.6414419412612915,1.6414419412612915,233520
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-06,1.6414239406585691,1.7017420530319214,1.6173700094223022,1.62614905834198,1.62614905834198,235216
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-07,1.6260910034179688,1.661895990371704,1.6109460592269895,1.638443946838379,1.638443946838379,268477
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-08,1.6384210586547852,1.6403839588165283,1.6040209531784058,1.626796007156372,1.626796007156372,273474
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-09,1.6267869472503662,1.6651500463485718,1.6095999479293823,1.6408720016479492,1.6408720016479492,221721
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-10,1.6408720016479492,1.667281985282898,1.6136349439620972,1.63428795337677,1.63428795337677,254355
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-11,1.6342840194702148,1.653568983078003,1.6185489892959597,1.6295169591903689,1.6295169591903689,242453
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-12,1.6295299530029297,1.6504909992218018,1.62322199344635,1.639623999595642,1.639623999595642,228419
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-13,1.639559030532837,1.651034951210022,1.608306050300598,1.6282650232315063,1.6282650232315063,271320
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-14,1.6104140281677246,1.6293649673461914,1.5940899848937988,1.615447998046875,1.615447998046875,257361
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-15,1.6154409646987915,1.6166850328445437,1.588850021362305,1.5996350049972534,1.5996350049972534,231628
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-16,1.5998690128326416,1.6291459798812866,1.581974983215332,1.6202510595321655,1.6202510595321655,219826
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-17,1.6202609539031982,1.628337025642395,1.5955740213394165,1.6182219982147217,1.6182219982147217,225445
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-18,1.6182249784469604,1.634618043899536,1.6043360233306885,1.6174720525741575,1.6174720525741575,241276
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-19,1.6174370050430298,1.6289550065994265,1.601009964942932,1.6137549877166748,1.6137549877166748,237118
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-20,1.6137460470199585,1.628214955329895,1.5760409832000732,1.5859830379486084,1.5859830379486084,210056
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-21,1.5858720541000366,1.5952249765396118,1.5409090518951416,1.5792380571365356,1.5792380571365356,234521
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-22,1.5792640447616575,1.5980050563812256,1.566112995147705,1.5834020376205444,1.5834020376205444,256139
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-23,1.5834189653396606,1.6173499822616575,1.5649689435958862,1.6038260459899902,1.6038260459899902,240619
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-24,1.603827953338623,1.6182769536972046,1.5846619606018066,1.5950909852981567,1.5950909852981567,262927
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-25,1.5950969457626345,1.6233279705047607,1.5950829982757568,1.616405010223389,1.616405010223389,222513
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-26,1.616407036781311,1.6228209733963013,1.6077450513839722,1.6112799644470217,1.6112799644470217,243146
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-27,1.611279010772705,1.6217310428619385,1.598803997039795,1.6101880073547363,1.6101880073547363,237532
Toucan Protocol: Base Carbon Tonne USD,BCT-USD,2022-09-28,1.6101770401000977,1.6241830587387085,1.5806750059127808,1.607131004333496,1.607131004333496,251126
